CustomerID,FirstPurchase,LastPurchase,Frequency,TotalRevenue,Lifespan,AvgPurchaseValue,CLV,Recency,RevenuePerDay,TenureMonths,CLV_Segment
12572.0,2011-10-19 08:20:00,2011-12-01 09:20:00,60,1020.42,44,17.006999999999998,123.00953424657533,8,23.191363636363636,1.4666666666666666,Medium Value
12573.0,2011-04-26 15:52:00,2011-04-26 15:52:00,28,160.54000000000002,1,5.733571428571429,0.4398356164383562,226,160.54000000000002,0.03333333333333333,Low Value
12574.0,2011-01-28 09:20:00,2011-01-28 09:20:00,11,218.45,1,19.85909090909091,0.5984931506849315,315,218.45,0.03333333333333333,Low Value
12576.0,2011-02-08 11:31:00,2011-11-04 10:11:00,88,1315.83,269,14.952613636363635,969.7486849315068,35,4.8915613382899625,8.966666666666667,High Value
12577.0,2010-12-15 16:21:00,2011-11-04 13:24:00,146,626.6,324,4.291780821917809,556.214794520548,34,1.9339506172839507,10.8,High Value
12578.0,2011-01-13 15:34:00,2011-11-18 13:30:00,114,2794.51,309,24.51324561403509,2365.7632602739727,20,9.043721682847897,10.3,High Value
12579.0,2011-09-22 17:15:00,2011-09-22 17:15:00,29,440.42,1,15.18689655172414,1.2066301369863015,77,440.42,0.03333333333333333,Low Value
12580.0,2011-04-07 10:24:00,2011-04-07 10:24:00,24,415.7,1,17.320833333333333,1.138904109589041,246,415.7,0.03333333333333333,Low Value
12581.0,2011-10-31 08:56:00,2011-10-31 08:56:00,15,197.71,1,13.180666666666667,0.5416712328767124,39,197.71,0.03333333333333333,Low Value
12582.0,2011-02-24 11:42:00,2011-04-15 08:45:00,22,511.36,50,23.243636363636366,70.04931506849316,238,10.2272,1.6666666666666667,Medium Value
12583.0,2010-12-01 08:45:00,2011-12-07 08:07:00,247,7281.38,371,29.47927125506073,7401.0739178082185,2,19.62636118598383,12.366666666666667,High Value
12584.0,2011-03-04 15:15:00,2011-12-06 09:35:00,96,2338.15,277,24.355729166666666,1774.4316438356166,3,8.440974729241878,9.233333333333333,High Value
12585.0,2010-12-23 12:58:00,2011-04-19 13:39:00,87,2040.1,118,23.44942528735632,659.5391780821917,233,17.288983050847456,3.933333333333333,High Value
12586.0,2011-11-22 16:24:00,2011-11-22 16:24:00,11,196.94000000000003,1,17.903636363636366,0.5395616438356166,16,196.94000000000003,0.03333333333333333,Low Value
12587.0,2011-12-02 12:47:00,2011-12-02 12:47:00,4,144.0,1,36.0,0.39452054794520547,7,144.0,0.03333333333333333,Low Value
12588.0,2011-10-31 15:01:00,2011-10-31 15:01:00,10,214.89999999999998,1,21.49,0.5887671232876712,38,214.89999999999998,0.03333333333333333,Low Value
12589.0,2011-07-18 12:05:00,2011-11-11 10:19:00,35,646.68,116,18.47657142857143,205.52021917808224,28,5.574827586206896,3.8666666666666667,Medium Value
12590.0,2011-05-12 14:46:00,2011-05-12 14:52:00,68,9864.26,1,145.06264705882353,27.0253698630137,210,9864.26,0.03333333333333333,Medium Value
12591.0,2011-01-26 14:35:00,2011-01-26 14:35:00,26,452.84999999999997,1,17.41730769230769,1.2406849315068493,316,452.84999999999997,0.03333333333333333,Low Value
12592.0,2011-05-10 13:44:00,2011-09-08 15:04:00,18,437.6,122,24.311111111111114,146.26630136986302,91,3.5868852459016396,4.066666666666666,Medium Value
12593.0,2011-05-05 09:29:00,2011-08-23 12:43:00,21,418.09999999999997,111,19.909523809523808,127.14821917808219,108,3.766666666666666,3.7,Medium Value
12594.0,2011-01-21 09:52:00,2011-11-02 12:20:00,118,3338.2200000000003,286,28.290000000000003,2615.7011506849317,37,11.672097902097903,9.533333333333333,High Value
12596.0,2011-04-11 13:22:00,2011-10-19 13:02:00,27,618.27,191,22.898888888888887,323.53306849315067,50,3.237015706806283,6.366666666666666,Medium Value
12597.0,2011-03-16 14:00:00,2011-11-20 13:33:00,206,3811.22,249,18.50106796116505,2599.9829589041096,18,15.306104417670682,8.3,High Value
12598.0,2011-02-28 11:58:00,2011-11-30 12:18:00,132,3023.08,276,22.902121212121212,2285.945424657534,9,10.953188405797102,9.2,High Value
12599.0,2011-02-08 13:28:00,2011-11-10 13:34:00,62,1032.58,276,16.654516129032256,780.8002191780821,28,3.741231884057971,9.2,High Value
12600.0,2010-12-03 12:57:00,2011-11-11 10:29:00,64,2599.04,343,40.61,2442.3855342465754,28,7.57737609329446,11.433333333333334,High Value
12601.0,2011-01-11 10:38:00,2011-06-03 10:17:00,28,577.0600000000001,143,20.609285714285715,226.08104109589044,189,4.035384615384616,4.766666666666667,Medium Value
12602.0,2011-10-12 11:22:00,2011-10-12 11:22:00,12,153.12,1,12.76,0.4195068493150685,58,153.12,0.03333333333333333,Low Value
12603.0,2011-11-18 10:42:00,2011-11-18 10:42:00,2,739.1999999999999,1,369.59999999999997,2.0252054794520546,21,739.1999999999999,0.03333333333333333,Low Value
12604.0,2011-03-23 12:06:00,2011-09-21 14:08:00,16,254.18,183,15.88625,127.43819178082194,78,1.38896174863388,6.1,Medium Value
12607.0,2011-10-10 16:06:00,2011-10-10 16:06:00,101,1579.51,1,15.63871287128713,4.327424657534246,59,1579.51,0.03333333333333333,Medium Value
12609.0,2011-01-25 15:13:00,2011-09-22 16:34:00,60,1126.85,241,18.78083333333333,744.0297260273971,77,4.6757261410788375,8.033333333333333,High Value
12610.0,2011-08-05 13:52:00,2011-11-17 09:34:00,106,2099.54,104,19.80698113207547,598.2250958904109,22,20.187884615384615,3.466666666666667,High Value
12611.0,2011-10-18 13:12:00,2011-10-18 13:12:00,65,1193.32,1,18.35876923076923,3.2693698630136985,51,1193.32,0.03333333333333333,Medium Value
12612.0,2011-09-26 15:35:00,2011-09-26 15:35:00,19,704.0400000000001,1,37.054736842105264,1.9288767123287671,73,704.0400000000001,0.03333333333333333,Low Value
12613.0,2011-03-22 15:42:00,2011-10-13 14:59:00,153,3344.38,205,21.858692810457516,1878.3504109589041,56,16.314048780487806,6.833333333333333,High Value
12614.0,2011-03-07 10:22:00,2011-03-07 10:22:00,20,315.6,1,15.780000000000001,0.8646575342465754,277,315.6,0.03333333333333333,Low Value
12615.0,2011-06-24 13:35:00,2011-12-07 15:02:00,105,2291.19,167,21.820857142857143,1048.2978904109589,1,13.719700598802396,5.566666666666666,High Value
12616.0,2011-02-15 14:17:00,2011-09-05 15:17:00,32,713.3,203,22.290625,396.71205479452055,94,3.5137931034482754,6.766666666666667,Medium Value
12617.0,2011-11-10 14:39:00,2011-11-10 14:39:00,41,352.98,1,8.609268292682927,0.967068493150685,28,352.98,0.03333333333333333,Low Value
12618.0,2011-11-18 11:10:00,2011-11-18 11:10:00,11,177.31,1,16.11909090909091,0.4857808219178083,21,177.31,0.03333333333333333,Low Value
12619.0,2011-03-31 13:10:00,2011-11-23 14:52:00,90,3641.24,238,40.45822222222222,2374.288,15,15.299327731092436,7.933333333333334,High Value
12620.0,2011-05-19 12:10:00,2011-11-25 10:20:00,92,1339.41,190,14.558804347826088,697.2271232876712,14,7.049526315789474,6.333333333333333,High Value
12621.0,2010-12-09 10:16:00,2011-12-08 11:25:00,467,13689.67,365,29.31406852248394,13689.67,1,37.50594520547945,12.166666666666666,High Value
12622.0,2011-04-21 16:39:00,2011-04-21 16:39:00,11,180.1,1,16.37272727272727,0.4934246575342466,231,180.1,0.03333333333333333,Low Value
12623.0,2011-03-08 13:50:00,2011-03-08 13:50:00,18,305.1,1,16.950000000000003,0.8358904109589042,275,305.1,0.03333333333333333,Low Value
12624.0,2011-06-15 12:34:00,2011-08-25 15:04:00,38,641.13,72,16.87184210526316,126.46947945205478,105,8.904583333333333,2.4,Medium Value
12625.0,2011-01-24 13:27:00,2011-05-12 09:54:00,86,2683.82,108,31.207209302325584,794.1166027397261,211,24.850185185185186,3.6,High Value
12626.0,2011-01-17 11:01:00,2011-11-16 16:06:00,294,6620.48,304,22.51863945578231,5514.043616438356,22,21.777894736842104,10.133333333333333,High Value
12627.0,2011-07-22 13:59:00,2011-11-29 12:07:00,230,4478.53,130,19.47186956521739,1595.0928767123287,10,34.450230769230764,4.333333333333333,High Value
12628.0,2011-10-06 09:28:00,2011-12-05 13:15:00,41,786.46,61,19.181951219512197,131.43578082191783,3,12.892786885245902,2.033333333333333,Medium Value
12630.0,2011-10-27 10:41:00,2011-11-30 10:48:00,64,1270.88,35,19.8575,121.86520547945206,9,36.310857142857145,1.1666666666666667,Medium Value
12631.0,2011-10-13 13:53:00,2011-10-13 13:53:00,31,640.5,1,20.661290322580644,1.7547945205479452,56,640.5,0.03333333333333333,Low Value
12633.0,2011-02-25 08:44:00,2011-10-12 11:40:00,101,2163.98,230,21.425544554455445,1363.6038356164383,58,9.408608695652173,7.666666666666667,High Value
12635.0,2011-07-08 08:43:00,2011-09-11 11:04:00,101,1689.18,66,16.724554455445546,305.4407671232877,89,25.593636363636364,2.2,Medium Value
12637.0,2011-01-20 10:47:00,2011-10-03 13:46:00,382,6002.9,257,15.714397905759162,4226.699452054794,66,23.35758754863813,8.566666666666666,High Value
12638.0,2011-11-06 13:11:00,2011-11-06 13:11:00,39,671.69,1,17.222820512820515,1.840246575342466,32,671.69,0.03333333333333333,Low Value
12639.0,2011-04-15 12:48:00,2011-04-15 12:48:00,22,486.1,1,22.095454545454547,1.3317808219178082,238,486.1,0.03333333333333333,Low Value
12640.0,2011-09-19 12:01:00,2011-11-16 11:52:00,53,1174.58,58,22.16188679245283,186.6455890410959,23,20.251379310344827,1.9333333333333333,Medium Value
12641.0,2011-08-16 13:26:00,2011-08-16 13:26:00,10,185.9,1,18.59,0.5093150684931507,114,185.9,0.03333333333333333,Low Value
12642.0,2011-08-24 09:23:00,2011-11-14 15:03:00,47,1013.26,83,21.558723404255318,230.4125479452055,24,12.207951807228916,2.7666666666666666,Medium Value
12643.0,2011-01-11 11:48:00,2011-08-03 12:56:00,24,3344.64,205,139.35999999999999,1878.4964383561642,127,16.315317073170732,6.833333333333333,High Value
12644.0,2011-08-02 10:33:00,2011-08-02 10:33:00,31,477.91,1,15.416451612903227,1.3093424657534247,129,477.91,0.03333333333333333,Low Value
12645.0,2011-01-27 13:08:00,2011-11-06 12:38:00,73,1775.18,283,24.31753424657534,1376.3724383561644,33,6.2727208480565375,9.433333333333334,High Value
12646.0,2011-10-21 12:52:00,2011-12-05 10:14:00,45,1346.97,45,29.932666666666666,166.06479452054793,4,29.932666666666666,1.5,Medium Value
12647.0,2010-12-05 14:02:00,2011-11-17 12:56:00,121,3722.82,347,30.76710743801653,3539.2288767123287,21,10.728587896253602,11.566666666666666,High Value
12648.0,2011-07-08 11:55:00,2011-07-08 11:55:00,21,318.05,1,15.145238095238096,0.8713698630136987,154,318.05,0.03333333333333333,Low Value
12649.0,2011-05-11 14:37:00,2011-08-24 14:41:00,31,623.51,106,20.113225806451613,181.07413698630134,106,5.882169811320755,3.533333333333333,Medium Value
12650.0,2011-12-06 16:34:00,2011-12-06 16:34:00,20,314.44,1,15.722,0.8614794520547945,2,314.44,0.03333333333333333,Low Value
12651.0,2011-01-09 12:46:00,2011-01-09 12:46:00,9,114.0,1,12.666666666666666,0.31232876712328766,334,114.0,0.03333333333333333,Low Value
12652.0,2011-01-12 15:00:00,2011-01-12 15:00:00,48,919.98,1,19.16625,2.5204931506849317,330,919.98,0.03333333333333333,Medium Value
12653.0,2011-02-16 10:53:00,2011-07-14 10:41:00,43,2209.85,148,51.391860465116274,896.0487671232877,148,14.931418918918919,4.933333333333334,High Value
12654.0,2011-02-17 13:16:00,2011-11-29 10:10:00,38,601.98,285,15.841578947368422,470.0391780821918,10,2.1122105263157893,9.5,Medium Value
12656.0,2011-04-20 09:20:00,2011-11-22 13:42:00,126,4051.17,217,32.152142857142856,2408.5038082191777,16,18.668986175115208,7.233333333333333,High Value
12657.0,2011-09-22 11:40:00,2011-11-28 15:47:00,47,1643.18,68,34.961276595744685,306.12668493150693,10,24.164411764705882,2.2666666666666666,Medium Value
12658.0,2011-11-21 10:22:00,2011-11-21 10:22:00,36,686.05,1,19.056944444444444,1.8795890410958902,18,686.05,0.03333333333333333,Low Value
12659.0,2011-11-10 11:53:00,2011-11-10 11:53:00,5,91.68,1,18.336000000000002,0.25117808219178084,29,91.68,0.03333333333333333,Low Value
12660.0,2011-11-28 13:26:00,2011-11-28 13:26:00,13,245.1,1,18.853846153846153,0.6715068493150684,10,245.1,0.03333333333333333,Low Value
12662.0,2010-12-01 13:04:00,2011-12-09 11:59:00,230,3849.78,373,16.73817391304348,3934.1587397260273,0,10.321126005361931,12.433333333333334,High Value
12664.0,2011-01-21 11:42:00,2011-12-01 17:07:00,37,4881.88,315,131.94270270270272,4213.129315068494,7,15.498031746031746,10.5,High Value
12665.0,2011-01-19 08:34:00,2011-01-19 08:34:00,3,63.0,1,21.0,0.1726027397260274,324,63.0,0.03333333333333333,Low Value
12667.0,2011-10-12 17:00:00,2011-10-12 17:00:00,33,620.13,1,18.791818181818183,1.698986301369863,57,620.13,0.03333333333333333,Low Value
12668.0,2010-12-19 12:46:00,2011-11-28 10:56:00,161,3807.15,344,23.64689440993789,3588.1084931506853,11,11.067296511627907,11.466666666666667,High Value
12669.0,2011-03-28 10:15:00,2011-07-12 09:54:00,101,2744.0299999999997,106,27.168613861386135,796.8963835616437,150,25.88707547169811,3.533333333333333,High Value
12670.0,2011-04-21 10:16:00,2011-11-29 15:23:00,92,2996.05,223,32.56576086956522,1830.4634246575345,9,13.435201793721975,7.433333333333334,High Value
12672.0,2011-01-14 09:20:00,2011-01-14 09:20:00,10,225.89999999999998,1,22.589999999999996,0.6189041095890411,329,225.89999999999998,0.03333333333333333,Low Value
12673.0,2011-01-17 11:46:00,2011-12-04 13:55:00,42,610.52,322,14.536190476190475,538.5957260273973,4,1.8960248447204968,10.733333333333333,Medium Value
12674.0,2011-05-16 09:10:00,2011-11-01 12:12:00,83,1970.6,170,23.742168674698792,917.8136986301367,38,11.591764705882353,5.666666666666667,High Value
12676.0,2011-02-01 15:41:00,2011-11-15 12:25:00,45,1331.39,287,29.586444444444446,1046.8737808219178,24,4.638989547038328,9.566666666666666,High Value
12678.0,2010-12-21 11:00:00,2011-10-28 13:04:00,165,17628.46,312,106.83915151515151,15068.71101369863,41,56.501474358974356,10.4,High Value
12679.0,2011-03-01 12:26:00,2011-10-12 12:30:00,48,1113.02,226,23.187916666666666,689.1575890410959,58,4.924867256637168,7.533333333333333,High Value
12680.0,2011-08-18 15:44:00,2011-12-09 12:50:00,52,862.81,113,16.592499999999998,267.1165205479452,0,7.635486725663716,3.7666666666666666,Medium Value
12681.0,2010-12-07 10:08:00,2011-11-25 11:33:00,638,13787.54,354,21.610564263322885,13372.025095890413,14,38.947853107344635,11.8,High Value
12682.0,2010-12-03 13:59:00,2011-12-06 10:00:00,524,12279.82,368,23.434770992366413,12380.75002739726,3,33.36907608695652,12.266666666666667,High Value
12683.0,2010-12-09 10:37:00,2011-12-05 16:31:00,344,8476.57,362,24.641191860465117,8406.899561643835,3,23.415939226519335,12.066666666666666,High Value
12684.0,2011-05-10 12:55:00,2011-12-02 09:53:00,105,2283.63,206,21.748857142857144,1288.8432328767124,7,11.085582524271846,6.866666666666666,High Value
12685.0,2011-09-07 10:28:00,2011-11-11 13:46:00,157,2863.08,66,18.236178343949042,517.7076164383561,27,43.379999999999995,2.2,Medium Value
12686.0,2010-12-03 09:51:00,2010-12-03 09:51:00,7,89.14,1,12.734285714285715,0.2442191780821918,371,89.14,0.03333333333333333,Low Value
12688.0,2011-08-18 08:49:00,2011-08-18 08:49:00,171,4873.8099999999995,1,28.501812865497072,13.35290410958904,113,4873.8099999999995,0.03333333333333333,Medium Value
12689.0,2011-08-04 10:04:00,2011-11-14 08:31:00,72,1247.61,102,17.327916666666667,348.64717808219183,25,12.231470588235293,3.4,Medium Value
12690.0,2011-05-18 09:09:00,2011-05-18 09:09:00,16,389.01,1,24.313125,1.0657808219178082,205,389.01,0.03333333333333333,Low Value
12691.0,2010-12-17 14:46:00,2011-11-11 16:49:00,32,1035.8,330,32.36875,936.476712328767,27,3.1387878787878787,11.0,High Value
12693.0,2011-01-24 12:58:00,2011-08-04 17:51:00,39,855.91,193,21.946410256410257,452.5770684931507,126,4.434766839378238,6.433333333333334,Medium Value
12694.0,2011-06-09 17:48:00,2011-09-30 13:06:00,37,869.67,113,23.504594594594593,269.240301369863,69,7.696194690265487,3.7666666666666666,Medium Value
12695.0,2011-05-13 13:15:00,2011-12-02 13:22:00,27,582.1,204,21.55925925925926,325.33808219178087,6,2.8534313725490197,6.8,Medium Value
12697.0,2011-06-23 15:44:00,2011-11-11 08:47:00,41,957.59,141,23.355853658536585,369.91832876712334,28,6.791418439716312,4.7,Medium Value
12700.0,2011-05-08 16:10:00,2011-12-02 10:47:00,268,4939.99,208,18.432798507462685,2815.117589041096,7,23.74995192307692,6.933333333333334,High Value
12701.0,2011-04-11 13:02:00,2011-09-21 10:47:00,53,797.71,163,15.051132075471699,356.23761643835616,79,4.893926380368098,5.433333333333334,Medium Value
12702.0,2011-11-20 10:36:00,2011-11-20 10:36:00,12,219.0,1,18.25,0.6,19,219.0,0.03333333333333333,Low Value
12703.0,2011-09-29 17:52:00,2011-09-29 17:52:00,21,283.55,1,13.502380952380953,0.7768493150684932,70,283.55,0.03333333333333333,Low Value
12704.0,2011-06-23 10:20:00,2011-12-02 13:15:00,88,2340.84,163,26.600454545454546,1045.3614246575344,6,14.360981595092026,5.433333333333334,High Value
12705.0,2010-12-17 15:58:00,2011-11-24 13:17:00,334,6868.29,342,20.56374251497006,6435.493643835616,14,20.082719298245614,11.4,High Value
12707.0,2011-02-21 08:38:00,2011-02-21 08:38:00,33,603.42,1,18.285454545454545,1.6532054794520548,291,603.42,0.03333333333333333,Low Value
12708.0,2010-12-06 10:43:00,2011-11-10 09:52:00,157,2712.91,339,17.27968152866242,2519.661616438356,29,8.002684365781711,11.3,High Value
12709.0,2010-12-08 09:49:00,2011-11-24 15:38:00,207,9706.52,352,46.891400966183575,9360.808328767123,14,27.57534090909091,11.733333333333333,High Value
12710.0,2011-05-22 14:05:00,2011-09-04 12:00:00,77,1149.02,105,14.922337662337663,330.53999999999996,96,10.943047619047618,3.5,Medium Value
12712.0,2010-12-03 14:30:00,2011-11-11 08:19:00,133,4396.13,343,33.053609022556394,4131.157780821918,28,12.816705539358601,11.433333333333334,High Value
12713.0,2011-12-09 12:16:00,2011-12-09 12:16:00,38,848.55,1,22.330263157894734,2.324794520547945,0,848.55,0.03333333333333333,Medium Value
12714.0,2011-02-18 10:53:00,2011-11-30 15:43:00,259,4708.86,286,18.18092664092664,3689.6820821917804,8,16.464545454545455,9.533333333333333,High Value
12715.0,2011-08-25 15:22:00,2011-08-25 15:22:00,20,343.36,1,17.168,0.9407123287671233,105,343.36,0.03333333333333333,Low Value
12716.0,2011-07-29 13:28:00,2011-12-06 08:55:00,69,1053.49,130,15.267971014492753,375.21561643835616,3,8.103769230769231,4.333333333333333,Medium Value
12717.0,2011-04-08 10:32:00,2011-07-11 14:47:00,55,1030.98,95,18.74509090909091,268.3372602739726,150,10.852421052631579,3.1666666666666665,Medium Value
12718.0,2011-09-29 16:38:00,2011-09-29 16:38:00,19,238.25,1,12.539473684210526,0.6527397260273973,70,238.25,0.03333333333333333,Low Value
12719.0,2011-10-05 14:50:00,2011-12-04 13:45:00,39,644.95,60,16.53717948717949,106.01917808219179,4,10.749166666666667,2.0,Medium Value
12720.0,2010-12-05 15:21:00,2011-12-07 08:03:00,354,5781.73,367,16.332570621468925,5813.410712328767,2,15.754032697547682,12.233333333333333,High Value
12721.0,2010-12-20 11:38:00,2011-11-08 12:13:00,161,2656.13,324,16.497701863354038,2357.770191780822,31,8.197932098765433,10.8,High Value
12722.0,2011-07-12 11:55:00,2011-09-15 14:50:00,53,997.63,66,18.82320754716981,180.3933698630137,84,15.11560606060606,2.2,Medium Value
12723.0,2011-10-05 15:52:00,2011-12-06 10:19:00,69,725.07,62,10.508260869565218,123.16257534246576,3,11.69467741935484,2.066666666666667,Medium Value
12724.0,2011-01-11 15:00:00,2011-12-04 16:02:00,53,1031.41,328,19.460566037735852,926.8561095890411,4,3.1445426829268297,10.933333333333334,High Value
12725.0,2010-12-03 15:45:00,2010-12-03 15:45:00,24,427.8,1,17.825,1.1720547945205477,370,427.8,0.03333333333333333,Low Value
12726.0,2010-12-17 12:56:00,2011-11-11 13:35:00,124,2609.1,330,21.041129032258063,2358.912328767123,27,7.906363636363636,11.0,High Value
12727.0,2011-01-23 15:17:00,2011-11-29 11:46:00,139,3980.7,310,28.638129496402875,3380.8684931506846,10,12.840967741935483,10.333333333333334,High Value
12728.0,2011-01-11 13:31:00,2011-09-29 15:31:00,46,836.33,262,18.18108695652174,600.3245479452055,70,3.1920992366412215,8.733333333333333,High Value
